700	600	0.2213024853151	1.0837407825618
701	600	0.20037588910453	1.0293191327499
702	600	0.18911298285686	1.0195455521353
703	600	0.18433506954049	1.0414254502735
704	600	0.18366344488746	1.0868082250076
704.5	600	0.18398432022136	1.1131918534138
706	600	0.19090722120245	1.2326784788434
707	600	0.19813499532666	1.332096987471
708	600	0.20873871535703	1.4577038172266
709	600	0.22083818506541	1.5983747009763
710	600	0.23761020676238	1.7766851550052
711	600	0.25760610588615	1.9843248356677
712	600	0.28675699203493	2.2694236900242
712.6	600	0.31314437068713	2.5146145276815
714	600	0.3824370601399	3.1166501060582
715	600	0.46091125953915	3.783210860241
716	600	0.5517230121246	4.5481884847995
717	600	0.62376004933524	5.1497717183029
718	600	0.61008925219327	5.0309182329966
