0	0.275	-1	2.1025

0	0.275	-0.98	2.1025

0	0.275	-0.96	2.1025

0	0.275	-0.94	2.1025

0	0.275	-0.92	2.1025

0	0.275	-0.9	2.1025

0	0.275	-0.88	2.1025

0	0.275	-0.86	2.1025

0	0.275	-0.84	2.1025

0	0.275	-0.82	2.1025

0	0.275	-0.8	2.1025

0	0.275	-0.78	2.1025

0	0.275	-0.76	2.1025

0	0.275	-0.74	2.1025

0	0.275	-0.72	2.1025

0	0.275	-0.7	2.1025

0	0.275	-0.68	2.1025

0	0.275	-0.66	2.1025

0	0.275	-0.64	2.1025

0	0.275	-0.62	2.1025

0	0.275	-0.6	2.1025

0	0.275	-0.58	2.1025

0	0.275	-0.56	2.1025

0	0.275	-0.54	2.1025

0	0.275	-0.52	2.1025

0	0.275	-0.5	2.1025

0	0.275	-0.48	2.1025

0	0.275	-0.46	2.1025

0	0.275	-0.44	2.1025

0	0.275	-0.42	2.1025

0	0.275	-0.4	2.1025

0	0.275	-0.38	2.1025

0	0.275	-0.36	2.1025

0	0.275	-0.34	2.1025

0	0.275	-0.32	2.1025

0	0.275	-0.3	2.1025

0	0.275	-0.28	2.1025

0	0.275	-0.26	2.1025

0	0.275	-0.24	2.1025

0	0.275	-0.22	2.1025

0	0.275	-0.2	2.1025

0	0.275	-0.18	2.1025

0	0.275	-0.16	2.1025

0	0.275	-0.14	2.1025

0	0.275	-0.12	2.1025

0	0.275	-0.099999999999999	2.1025

0	0.275	-0.079999999999999	2.1025

0	0.275	-0.059999999999999	2.1025

0	0.275	-0.039999999999999	2.1025

0	0.275	-0.019999999999999	2.1025

0	0.275	6.1756155744774e-16	2.1025

0	0.275	0.020000000000001	12.615181103325

0	0.275	0.040000000000001	12.976837464922

0	0.275	0.060000000000001	11.910282324904

0	0.275	0.080000000000001	11.910282324904

0	0.275	0.1	11.910282324904

0	0.275	0.12	11.989139280616

0	0.275	0.14	11.989139280616

0	0.275	0.16	11.989139280616

0	0.275	0.18	11.989139280616

0	0.275	0.2	12.055517631777

0	0.275	0.22	12.055517631777

0	0.275	0.24	12.055517631777

0	0.275	0.26	12.055517631777

0	0.275	0.28	12

0	0.275	0.3	12

0	0.275	0.32	12

0	0.275	0.34	12

0	0.275	0.36	12

0	0.275	0.38	12

0	0.275	0.4	12

0	0.275	0.42	12

0	0.275	0.44	12

0	0.275	0.46	12

0	0.275	0.48	12

0	0.275	0.5	12

0	0.275	0.52	12

0	0.275	0.54	12

0	0.275	0.56	12

0	0.275	0.58	12

0	0.275	0.6	12

0	0.275	0.62	12

0	0.275	0.64	12

0	0.275	0.66	12

0	0.275	0.68	12

0	0.275	0.7	12

0	0.275	0.72	12

0	0.275	0.74	12

0	0.275	0.76	12

0	0.275	0.78	12

0	0.275	0.8	12

0	0.275	0.82	12

0	0.275	0.84	12

0	0.275	0.86	12

0	0.275	0.88	12

0	0.275	0.9	12

0	0.275	0.92	12

0	0.275	0.94	12

0	0.275	0.96	12

0	0.275	0.98	12

0	0.275	1	2.1025

0	0.275	1.02	2.1025

0	0.275	1.04	2.1025

0	0.275	1.06	2.1025

0	0.275	1.08	2.1025

0	0.275	1.1	2.1025

0	0.275	1.12	2.1025

0	0.275	1.14	2.1025

0	0.275	1.16	2.1025

0	0.275	1.18	2.1025

0	0.275	1.2	2.1025

0	0.275	1.22	2.1025

0	0.275	1.24	2.1025

0	0.275	1.26	2.1025

0	0.275	1.28	2.1025

0	0.275	1.3	2.1025

0	0.275	1.32	2.1025

0	0.275	1.34	2.1025

0	0.275	1.36	2.1025

0	0.275	1.38	2.1025

0	0.275	1.4	2.1025

0	0.275	1.42	2.1025

0	0.275	1.44	2.1025

0	0.275	1.46	2.1025

0	0.275	1.48	2.1025

0	0.275	1.5	2.1025

0	0.275	1.52	2.1025

0	0.275	1.54	2.1025

0	0.275	1.56	2.1025

0	0.275	1.58	2.1025

0	0.275	1.6	2.1025

0	0.275	1.62	2.1025

0	0.275	1.64	2.1025

0	0.275	1.66	2.1025

0	0.275	1.68	2.1025

0	0.275	1.7	2.1025

0	0.275	1.72	2.1025

0	0.275	1.74	2.1025

0	0.275	1.76	2.1025

0	0.275	1.78	2.1025

0	0.275	1.8	2.1025

0	0.275	1.82	2.1025

0	0.275	1.84	2.1025

0	0.275	1.86	2.1025

0	0.275	1.88	2.1025

0	0.275	1.9	2.1025

0	0.275	1.92	2.1025

0	0.275	1.94	2.1025

0	0.275	1.96	2.1025

0	0.275	1.98	2.1025



0.02	0.275	-1	2.1025

0.02	0.275	-0.98	2.1025

0.02	0.275	-0.96	2.1025

0.02	0.275	-0.94	2.1025

0.02	0.275	-0.92	2.1025

0.02	0.275	-0.9	2.1025

0.02	0.275	-0.88	2.1025

0.02	0.275	-0.86	2.1025

0.02	0.275	-0.84	2.1025

0.02	0.275	-0.82	2.1025

0.02	0.275	-0.8	2.1025

0.02	0.275	-0.78	2.1025

0.02	0.275	-0.76	2.1025

0.02	0.275	-0.74	2.1025

0.02	0.275	-0.72	2.1025

0.02	0.275	-0.7	2.1025

0.02	0.275	-0.68	2.1025

0.02	0.275	-0.66	2.1025

0.02	0.275	-0.64	2.1025

0.02	0.275	-0.62	2.1025

0.02	0.275	-0.6	2.1025

0.02	0.275	-0.58	2.1025

0.02	0.275	-0.56	2.1025

0.02	0.275	-0.54	2.1025

0.02	0.275	-0.52	2.1025

0.02	0.275	-0.5	2.1025

0.02	0.275	-0.48	2.1025

0.02	0.275	-0.46	2.1025

0.02	0.275	-0.44	2.1025

0.02	0.275	-0.42	2.1025

0.02	0.275	-0.4	2.1025

0.02	0.275	-0.38	2.1025

0.02	0.275	-0.36	2.1025

0.02	0.275	-0.34	2.1025

0.02	0.275	-0.32	2.1025

0.02	0.275	-0.3	2.1025

0.02	0.275	-0.28	2.1025

0.02	0.275	-0.26	2.1025

0.02	0.275	-0.24	2.1025

0.02	0.275	-0.22	2.1025

0.02	0.275	-0.2	2.1025

0.02	0.275	-0.18	2.1025

0.02	0.275	-0.16	2.1025

0.02	0.275	-0.14	2.1025

0.02	0.275	-0.12	2.1025

0.02	0.275	-0.099999999999999	2.1025

0.02	0.275	-0.079999999999999	2.1025

0.02	0.275	-0.059999999999999	2.1025

0.02	0.275	-0.039999999999999	2.1025

0.02	0.275	-0.019999999999999	2.1025

0.02	0.275	6.1756155744774e-16	2.1025

0.02	0.275	0.020000000000001	11.591013332193

0.02	0.275	0.040000000000001	11.108575897654

0.02	0.275	0.060000000000001	12.015471216821

0.02	0.275	0.080000000000001	12.015471216821

0.02	0.275	0.1	12.015471216821

0.02	0.275	0.12	12.110310081052

0.02	0.275	0.14	12.110310081052

0.02	0.275	0.16	12.110310081052

0.02	0.275	0.18	12.110310081052

0.02	0.275	0.2	12.07297588652

0.02	0.275	0.22	12.07297588652

0.02	0.275	0.24	12.07297588652

0.02	0.275	0.26	12.07297588652

0.02	0.275	0.28	12

0.02	0.275	0.3	12

0.02	0.275	0.32	12

0.02	0.275	0.34	12

0.02	0.275	0.36	12

0.02	0.275	0.38	12

0.02	0.275	0.4	12

0.02	0.275	0.42	12

0.02	0.275	0.44	12

0.02	0.275	0.46	12

0.02	0.275	0.48	12

0.02	0.275	0.5	12

0.02	0.275	0.52	12

0.02	0.275	0.54	12

0.02	0.275	0.56	12

0.02	0.275	0.58	12

0.02	0.275	0.6	12

0.02	0.275	0.62	12

0.02	0.275	0.64	12

0.02	0.275	0.66	12

0.02	0.275	0.68	12

0.02	0.275	0.7	12

0.02	0.275	0.72	12

0.02	0.275	0.74	12

0.02	0.275	0.76	12

0.02	0.275	0.78	12

0.02	0.275	0.8	12

0.02	0.275	0.82	12

0.02	0.275	0.84	12

0.02	0.275	0.86	12

0.02	0.275	0.88	12

0.02	0.275	0.9	12

0.02	0.275	0.92	12

0.02	0.275	0.94	12

0.02	0.275	0.96	12

0.02	0.275	0.98	12

0.02	0.275	1	2.1025

0.02	0.275	1.02	2.1025

0.02	0.275	1.04	2.1025

0.02	0.275	1.06	2.1025

0.02	0.275	1.08	2.1025

0.02	0.275	1.1	2.1025

0.02	0.275	1.12	2.1025

0.02	0.275	1.14	2.1025

0.02	0.275	1.16	2.1025

0.02	0.275	1.18	2.1025

0.02	0.275	1.2	2.1025

0.02	0.275	1.22	2.1025

0.02	0.275	1.24	2.1025

0.02	0.275	1.26	2.1025

0.02	0.275	1.28	2.1025

0.02	0.275	1.3	2.1025

0.02	0.275	1.32	2.1025

0.02	0.275	1.34	2.1025

0.02	0.275	1.36	2.1025

0.02	0.275	1.38	2.1025

0.02	0.275	1.4	2.1025

0.02	0.275	1.42	2.1025

0.02	0.275	1.44	2.1025

0.02	0.275	1.46	2.1025

0.02	0.275	1.48	2.1025

0.02	0.275	1.5	2.1025

0.02	0.275	1.52	2.1025

0.02	0.275	1.54	2.1025

0.02	0.275	1.56	2.1025

0.02	0.275	1.58	2.1025

0.02	0.275	1.6	2.1025

0.02	0.275	1.62	2.1025
